totalMatchingArticles,maxAllowedPage,articles,status,OEM SKU
0,0,[],200,0420-901
0,0,[],200,504235059
0,0,[],200,6PK2010-TDR
0,0,[],200,DA-NI-390
0,0,[],200,441-1190L-LD-EM
0,0,[],200,31430866
0,0,[],200,26611-3F501
0,0,[],200,54716-TLA-A61ZA
0,0,[],200,95834304351
0,0,[],200,R1122
0,0,[],200,35426860784
0,0,[],200,DDF1434C-1
0,0,[],200,CTR-CLN36
0,0,[],200,4PK1070
0,0,[],200,LRS32.00057
0,0,[],200,33506779618
0,0,[],200,16939
0,0,[],200,2203501
0,0,[],200,3155230025/PD
0,0,[],200,FORT2156017FR
0,0,[],200,P50138
0,0,[],200,543023190R
0,0,[],200,MPT18
0,0,[],200,AD70000S
0,0,[],200,P85098
0,0,[],200,SBP013-921
0,0,[],200,23595
0,0,[],200,2503896
0,0,[],200,LX794
0,0,[],200,H140WK02
0,0,[],200,R1828
0,0,[],200,8U0863821A
0,0,[],200,103XR22
0,0,[],200,77020-60590
0,0,[],200,ORT-551124
0,0,[],200,5NA927225B ICX
0,0,[],200,16861
0,0,[],200,285-65R17-MX0-HT76
0,0,[],200,A001230501180
0,0,[],200,6PK1160-TDR
0,0,[],200,‎XA 50003
0,0,[],200,MMI030093
0,0,[],200,ORN-21010-4M500
0,0,[],200,85010-WB80A
0,0,[],200,90657
0,0,[],200,BR2754019S122B
0,0,[],200,F3100-6KTMB
0,0,[],200,215-55R17-TY1-CF2
0,0,[],200,ORT-27060-31270
0,0,[],200,R2307
0,0,[],200,41215700
0,0,[],200,0258017016
0,0,[],200,EM72LB3
0,0,[],200,PSRE21554
0,0,[],200,FBP-1571
0,0,[],200,PSR100243
0,0,[],200,19101999
0,0,[],200,R2001
0,0,[],200,1160100015
0,0,[],200,5WK9638Z
0,0,[],200,98475021
0,0,[],200,84710-52RN4
0,0,[],200,29250
0,0,[],200,87330-1HE1A
0,0,[],200,90369-45003MAX
0,0,[],200,17120-M60M00
0,0,[],200,A21188001409999
0,0,[],200,0986628545
0,0,[],200,2121K07MF55559XXXXXP
0,0,[],200,0986221058
0,0,[],200,P85072
0,0,[],200,225617
0,0,[],200,CMF-N50L
0,0,[],200,FB2051M
0,0,[],200,J9C1015
0,0,[],200,8R0919679D
0,0,[],200,48655-60050-GR
0,0,[],200,BMS32.00020
0,0,[],200,NRKB-V35L
0,0,[],200,97701-A9000 HAN
0,0,[],200,85222-42200
0,0,[],200,82871-6RA0B
0,0,[],200,61667483867
0,0,[],200,H113WK
0,0,[],200,60323
0,0,[],200,R2721
0,0,[],200,216533
0,0,[],200,906.570
0,0,[],200,5801551707
0,0,[],200,315-70R17-BF1-LRE
0,0,[],200,225-65R17-MX1-HPM3
0,0,[],200,398260ELR
0,0,[],200,P85125
0,0,[],200,6407A141-BP
0,0,[],200,16620-31040MAX
0,0,[],200,CMF-70018
0,0,[],200,NX2754020NFS22
0,0,[],200,F026400149
0,0,[],200,AD12FL300
0,0,[],200,MBC035304
0,0,[],200,R1201
0,0,[],200,ORHY-27301-3E400
0,0,[],200,441-11B9R-LD-EM
0,0,[],200,95834158800
0,0,[],200,BZS32.00063
0,0,[],200,A2218209110
0,0,[],200,A9613250809
0,0,[],200,R1407
0,0,[],200,900710
0,0,[],200,85212-0E081
0,0,[],200,R1805
0,0,[],200,0120-GGN15LF
0,0,[],200,E488L
0,0,[],200,P2854021SV22
0,0,[],200,CLC51030204-BULK
0,0,[],200,CTR-CLH052
0,0,[],200,R1508
0,0,[],200,BR2256018AL3323
0,0,[],200,21481-EE90B-BP
0,0,[],200,CTR-CBHO53
0,0,[],200,HU8012Z
0,0,[],200,R3122
0,0,[],200,MPT06
0,0,[],200,504096567
0,0,[],200,5PK1025-CON
0,0,[],200,3963601
0,0,[],200,1531.30
0,0,[],200,A2353022US22
0,0,[],200,EG855H D345
0,0,[],200,16100-39626
0,0,[],200,ORHY-27301-3E100
0,0,[],200,504343230
0,0,[],200,R1423
0,0,[],200,99970764340
0,0,[],200,4010A017-GR
0,0,[],200,SM2653518ALT22
0,0,[],200,84040-28030
0,0,[],200,GDB3311STRW
0,0,[],200,R1308
0,0,[],200,ADC44264
0,0,[],200,54034-4MA0A
0,0,[],200,85355-50090
0,0,[],200,PSR0NG613
0,0,[],200,504215702
0,0,[],200,GN10569-12B1
0,0,[],200,19373070
0,0,[],200,441-11M1RMLDEM2
0,0,[],200,88704-60380
0,0,[],200,OE649/6
0,0,[],200,BMS85.00094
0,0,[],200,1L2Z-6K790-AA
0,0,[],200,PSRE22502
0,0,[],200,NAB-295
0,0,[],200,KD2764
0,0,[],200,16410-0D480
0,0,[],200,7PK2415-TDR
0,0,[],200,H82WK02
0,0,[],200,3397015045
0,0,[],200,PSR150273
0,0,[],200,AC-34114
0,0,[],200,5825A011-BP
0,0,[],200,72432-M50S00
0,0,[],200,R1181
0,0,[],200,SH-05208
0,0,[],200,5PK1135MIT
0,0,[],200,349011HF4D
0,0,[],200,06F199207Q
0,0,[],200,6Q6955758A
0,0,[],200,19030-5A2-A02
0,0,[],200,285-60R18-BF1-KO2
0,0,[],200,441-11F3L-MLD-EM
0,0,[],200,P85109
0,0,[],200,APYC30
0,0,[],200,81150-02F60
0,0,[],200,4462684
0,0,[],200,41201085
0,0,[],200,23430
0,0,[],200,88704-1A151
0,0,[],200,ADT343161
0,0,[],200,BMS12.00043
0,0,[],200,4PK965
0,0,[],200,185-60R15-MX0-ME3
0,0,[],200,28100-36180
0,0,[],200,1457429238
0,0,[],200,R3142
0,0,[],200,71121-T3L-A01
0,0,[],200,ADT32109
0,0,[],200,AP032/6
0,0,[],200,6PK1175
0,0,[],200,A1778600502
0,0,[],200,90659
0,0,[],200,7L6945096R
0,0,[],200,R3522
0,0,[],200,27060-50250DEN
0,0,[],200,R1012
0,0,[],200,88703-02731
0,0,[],200,95310-M68P01
0,0,[],200,0001108466
0,0,[],200,VAS62.00053
0,0,[],200,CE20048-12B1
0,0,[],200,P02001
0,0,[],200,R1449
0,0,[],200,A2226709500
0,0,[],200,19512-PK2-003
0,0,[],200,439688
0,0,[],200,65297
0,0,[],200,BR2254018T5A22
0,0,[],200,M2555518LT22
0,0,[],200,CMF-31M-850
0,0,[],200,260340-0510
0,0,[],200,17040-8N010
0,0,[],200,VB550601
0,0,[],200,PSR0P1933
0,0,[],200,A2216200315
0,0,[],200,171Z7502355517UHPXLA
0,0,[],200,F026407205
0,0,[],200,1987432431
0,0,[],200,SBP016-281
0,0,[],200,E11H D155
0,0,[],200,50850-SWA-A81-GR
0,0,[],200,88410-36510
0,0,[],200,M2554018SSP22
0,0,[],200,3QF615301J
0,0,[],200,AB114000P
0,0,[],200,47771-53060
0,0,[],200,E1228L
0,0,[],200,216533-1X5
0,0,[],200,85212-0R080
0,0,[],200,31349849
0,0,[],200,19372384
0,0,[],200,CDSB-ESCIIIF
0,0,[],200,GAT10010
0,0,[],200,45022-THR-A51
0,0,[],200,SP-1731
0,0,[],200,631427999R
0,0,[],200,BMS32.00033
0,0,[],200,CMF-NS60L
0,0,[],200,F026400105
0,0,[],200,84761-60010
0,0,[],200,129627
0,0,[],200,078129797
0,0,[],200,22853026
0,0,[],200,CMF-58014-VOL
0,0,[],200,5WK96050Z
0,0,[],200,4H0129616M
0,0,[],200,R3134
0,0,[],200,212470940010
0,0,[],200,FDB4380
0,0,[],200,ORN-23100-ED00B
0,0,[],200,PSR0LD153
0,0,[],200,61319393717
0,0,[],200,51317339047
0,0,[],200,42765836
0,0,[],200,504026642
0,0,[],200,ORT-339355
0,0,[],200,SM70016ST22
0,0,[],200,504054337
0,0,[],200,701549
0,0,[],200,56101-3Y939
0,0,[],200,A-1195
0,0,[],200,17700-M68P20
0,0,[],200,0242135510
0,0,[],200,R2316
0,0,[],200,41001161
0,0,[],200,V30-7371
0,0,[],200,M2056016PCY422
0,0,[],200,N  10803901
0,0,[],200,M2057516AG322
0,0,[],200,P50121
0,0,[],200,88450-12280TIB
0,0,[],200,87130-60670
0,0,[],200,CTR-CLT53
0,0,[],200,R1427
0,0,[],200,P06033
0,0,[],200,48069-12250-MAX
0,0,[],200,3025401
0,0,[],200,H108WK
0,0,[],200,245-45R18-MX1-HPM3
0,0,[],200,F026400391
0,0,[],200,BR2854522AL22
0,0,[],200,2121K07MFDIN230XXXXP
0,0,[],200,E989LC
0,0,[],200,E1105L
0,0,[],200,82403-4H010
0,0,[],200,6PK2415-TDR
0,0,[],200,E914LC
0,0,[],200,CLT45
0,0,[],200,80221-TR3-A01
0,0,[],200,PSRE21552
0,0,[],200,385-65R22.5-MA299
0,0,[],200,0242135510-BULK
0,0,[],200,A2055018982
0,0,[],200,AD26FL660
0,0,[],200,74440-T1G-E11
0,0,[],200,09596070
0,0,[],200,3671401
0,0,[],200,74611-TEA-T00
0,0,[],200,6PK2580-TDR
0,0,[],200,84926-5KA0A
0,0,[],200,ADN12522
0,0,[],200,174778
0,0,[],200,225-50R17-BF1-ADTA
0,0,[],200,5N0122086D
0,0,[],200,P50045
0,0,[],200,0715-RS413
0,0,[],200,MQ301091
0,0,[],200,5801451148
0,0,[],200,M2456018PS22
0,0,[],200,0092S40530
0,0,[],200,99163125606
0,0,[],200,32471
0,0,[],200,A000500038680
0,0,[],200,A1763201731
0,0,[],200,1457429122
0,0,[],200,99460197
0,0,[],200,77900-TVA-A11
0,0,[],200,225-50R17-TY0-PXSP
0,0,[],200,51395-TLA-A70
0,0,[],200,MF80D23L-OH
0,0,[],200,86512-2J740
0,0,[],200,ORG-25192709
0,0,[],200,LP1144
0,0,[],200,CMF-48D26L-VOL
0,0,[],200,7PK1710-TDR
0,0,[],200,235-55R17-TY1-CF2S
0,0,[],200,51317350601
0,0,[],200,921614F700
0,0,[],200,31312467043
0,0,[],200,1457433589
0,0,[],200,P85144
0,0,[],200,CLC222000S
0,0,[],200,08.31.207
0,0,[],200,22448-4M50A-MAX
0,0,[],200,P65033
0,0,[],200,85728
0,0,[],200,ORT-27060-75350
0,0,[],200,R1808
0,0,[],200,88410-YC020
0,0,[],200,R1135
0,0,[],200,VKBA6781
0,0,[],200,A2084100306
0,0,[],200,76923-EA510
0,0,[],200,1457429108
0,0,[],200,245-65R17-MX1-HT76
0,0,[],200,LP1740
